turn,fromRank,fromFile,toRank,toFile,timeSpent,win
8,7,1,5,2,4,1
44,5,5,7,4,21,1
50,7,4,5,5,14,1
62,5,5,6,7,18,1
64,6,7,5,5,16,1
66,5,5,3,6,17,1
68,3,6,5,5,17,1
72,5,5,4,3,19,1
74,4,3,6,4,19,1
76,6,4,5,2,19,1
8,7,6,5,5,4,0
14,7,1,5,2,7,0
24,5,2,4,4,8,0
32,5,5,4,7,14,0
36,4,4,5,6,12,0
4,7,6,5,5,2,1
6,7,1,5,2,3,1
10,5,5,4,3,4,1
12,4,3,5,1,3,1
22,5,2,3,3,9,1
26,3,3,4,1,7,1
28,4,1,2,2,7,1
40,5,1,4,3,17,1
42,4,3,6,2,11,1
44,6,2,5,4,11,1
46,5,4,4,2,12,1
8,7,6,5,5,4,1
14,7,1,5,2,7,1
22,5,2,4,4,7,1
28,4,4,3,2,8,1
4,7,1,5,2,2,1
8,7,6,5,5,4,1
24,5,2,7,1,11,1
26,7,1,6,3,7,1
28,6,3,4,2,7,1
32,4,2,6,3,9,1
38,6,3,5,5,11,1
40,5,5,3,6,18,1
6,7,6,5,5,3,1
12,7,1,6,3,6,1
14,6,3,5,1,4,1
24,5,1,4,3,8,1
30,5,5,3,4,13,1
38,4,3,5,5,13,1
64,5,5,7,4,22,1
70,7,4,5,3,19,1
2,7,6,5,5,1,1
12,5,5,3,4,5,1
16,7,1,5,2,8,1
22,5,2,3,1,7,1
36,3,4,4,6,15,1
46,4,6,6,5,14,1
68,6,5,7,3,22,1
72,7,3,5,4,19,1
84,5,4,7,3,24,1
94,7,3,5,4,26,1
100,5,4,3,5,26,1
104,3,5,1,6,27,1
2,7,6,5,5,1,0
14,7,1,5,2,7,0
26,5,5,6,3,12,0
44,5,2,4,0,18,0
52,6,3,5,5,19,0
58,5,5,4,3,16,0
66,4,0,3,2,22,0
84,4,3,2,2,27,0
86,2,2,1,4,22,0
4,7,1,5,2,2,1
12,7,6,5,5,6,1
14,5,5,6,3,4,1
24,6,3,7,5,8,1
26,7,5,5,4,7,1
50,5,4,3,3,18,1
2,7,6,5,5,1,1
12,5,5,3,4,5,1
16,3,4,4,2,5,1
20,7,1,6,3,10,1
28,6,3,5,5,9,1
10,7,6,5,5,5,1
24,7,1,5,2,12,1
28,5,2,4,0,8,1
30,5,5,4,3,12,1
40,4,0,3,2,13,1
44,3,2,4,4,12,1
54,4,4,5,2,16,1
58,5,2,3,3,15,1
60,3,3,2,1,15,1
62,2,1,3,3,16,1
64,3,3,5,4,16,1
70,5,4,4,2,19,1
8,7,6,5,5,4,1
22,7,1,6,3,11,1
6,7,6,5,5,3,1
10,5,5,4,3,3,1
14,7,1,5,2,7,1
16,4,3,5,5,5,1
22,5,2,3,1,7,1
24,3,1,4,3,6,1
28,4,3,6,4,8,1
8,7,6,5,5,4,1
16,7,1,6,3,8,1
24,5,5,3,6,10,1
26,3,6,2,4,7,1
30,6,3,5,1,11,1
38,5,1,4,3,11,1
2,7,6,5,5,1,1
20,7,1,6,3,10,1
22,6,3,5,1,6,1
30,5,5,7,4,14,1
36,7,4,6,2,10,1
40,5,1,6,3,14,1
6,7,6,5,5,3,1
8,5,5,6,3,2,1
12,7,1,5,2,6,1
30,6,3,4,2,13,1
32,5,2,3,3,13,1
34,4,2,6,3,9,1
36,6,3,5,1,9,1
38,5,1,3,2,10,1
44,3,2,2,0,12,1
8,7,6,5,5,4,1
14,7,1,6,3,7,1
26,6,3,4,2,9,1
28,4,2,2,1,7,1
36,5,5,6,3,16,1
50,6,3,5,1,16,1
52,5,1,3,2,13,1
56,3,2,2,0,15,1
60,2,0,3,2,16,1
70,3,2,4,0,20,1
4,7,1,5,2,2,1
8,7,6,5,5,4,1
14,5,2,3,3,6,1
30,5,5,4,7,13,1
48,4,7,5,5,16,1
12,7,1,5,2,6,1
14,7,6,6,4,7,1
32,5,2,4,4,13,1
44,6,4,5,2,18,1
48,5,2,3,1,13,1
54,3,1,5,2,15,1
62,5,2,3,1,17,1
64,3,1,1,2,16,1
2,7,6,5,5,1,1
16,7,1,6,3,8,1
32,6,3,4,4,12,1
8,7,6,5,5,4,1
18,7,1,6,3,9,1
22,5,5,3,4,9,1
24,6,3,5,5,7,1
34,5,5,6,7,11,1
38,6,7,4,6,10,1
40,4,6,2,7,10,1
42,2,7,3,5,11,1
2,7,6,5,5,1,1
12,5,5,3,4,5,1
20,7,1,5,2,10,1
28,5,2,3,3,9,1
34,3,4,4,2,14,1
44,4,2,3,4,13,1
12,7,6,6,4,6,1
26,6,4,5,6,10,1
32,7,1,5,2,16,1
42,5,6,7,5,14,1
44,7,5,6,7,11,1
58,6,7,4,6,18,1
66,4,6,3,4,18,1
68,3,4,5,3,17,1
70,5,2,6,4,27,1
76,6,4,5,2,20,1
82,5,3,3,2,24,1
84,3,2,2,0,21,1
4,7,1,5,2,2,1
6,7,6,5,5,3,1
26,5,5,4,3,11,1
32,4,3,5,5,9,1
2,7,6,5,5,1,1
10,7,1,6,3,5,1
20,5,5,4,7,9,1
22,4,7,5,5,6,1
24,6,3,4,4,9,1
28,4,4,6,3,8,1
40,5,5,6,7,14,1
44,6,3,7,1,15,1
2,7,6,5,5,1,1
14,7,1,5,0,7,1
18,5,0,4,2,5,1
26,4,2,5,4,8,1
48,5,4,7,3,17,1
54,7,3,5,2,15,1
62,5,2,4,4,17,1
70,4,4,2,3,19,1
72,2,3,1,5,18,1
74,1,5,2,3,19,1
76,2,3,0,2,19,1
8,7,6,5,5,4,1
20,7,1,5,2,10,1
26,5,2,3,1,8,1
32,5,5,3,6,14,1
34,3,6,5,7,9,1
48,5,7,6,5,15,1
8,7,6,5,5,4,1
14,7,1,5,2,7,1
22,5,2,4,4,7,1
28,4,4,3,2,8,1
12,7,6,5,5,6,1
16,7,1,6,3,8,1
10,7,6,5,5,5,1
32,5,5,7,4,13,1
34,7,1,5,2,17,1
40,5,2,3,3,11,1
44,7,4,5,5,14,1
8,7,6,5,5,4,1
16,7,1,5,2,8,1
18,5,5,6,3,7,1
20,6,3,5,5,5,1
30,5,5,7,4,10,1
32,7,4,5,3,8,1
38,5,3,3,4,11,1
58,5,2,6,4,25,1
60,6,4,7,6,15,1
64,7,6,6,4,17,1
66,3,4,4,6,23,1
72,6,4,7,6,20,1
8,7,6,5,5,4,1
14,7,1,5,2,7,1
2,7,6,5,5,1,1
16,7,1,5,2,8,1
24,5,5,3,4,11,1
6,7,6,5,5,3,0
16,7,1,6,3,8,0
26,6,3,4,2,9,0
32,4,2,3,4,9,0
34,3,4,2,2,9,0
36,5,5,4,3,16,0
58,4,3,6,4,20,0
74,6,4,4,5,22,0
76,4,5,6,4,19,0
80,6,4,4,5,21,0
94,4,5,5,7,27,0
2,7,6,5,5,1,1
20,7,1,5,2,10,1
26,5,2,3,1,8,1
30,3,1,1,2,8,1
2,7,6,5,5,1,1
14,7,1,5,2,7,1
16,5,2,6,4,4,1
18,5,5,4,7,8,1
22,4,7,5,5,6,1
26,5,5,7,4,7,1
32,7,4,6,6,9,1
34,6,6,5,4,9,1
38,5,4,4,2,10,1
54,4,2,6,3,17,1
58,6,3,5,5,15,1
60,5,5,4,7,15,1
62,6,4,4,3,27,1
74,4,7,3,5,22,1
76,3,5,4,3,19,1
90,4,3,3,1,26,1
2,7,6,5,5,1,1
16,5,5,4,3,7,1
22,4,3,5,5,7,1
24,7,1,5,2,12,1
34,5,2,6,4,11,1
6,7,6,5,5,3,1
14,7,1,6,3,7,1
34,6,3,4,2,13,1
2,7,6,5,5,1,0
24,7,1,6,3,12,0
28,6,3,4,4,8,0
30,4,4,3,2,8,0
32,3,2,1,3,8,0
40,5,5,4,3,19,0
6,7,6,5,5,3,1
14,7,1,6,3,7,1
32,6,3,7,5,12,1
36,7,5,6,3,10,1
38,6,3,5,5,10,1
2,7,6,5,5,1,1
12,5,5,3,4,5,1
20,7,1,6,3,10,1
22,3,4,2,2,8,1
30,6,3,4,2,10,1
8,7,6,5,5,4,0
14,7,1,5,2,7,0
26,5,5,4,3,11,0
28,5,2,4,0,10,0
36,4,0,3,2,11,0
2,7,6,5,5,1,1
22,7,1,6,3,11,1
30,6,3,4,4,9,1
36,5,5,3,6,17,1
42,3,6,5,7,12,1
46,5,7,4,5,12,1
2,7,6,5,5,1,1
18,7,1,6,3,9,1
20,5,5,3,4,9,1
28,6,3,5,5,9,1
2,7,6,5,5,1,1
14,5,5,3,4,6,1
20,3,4,2,2,6,1
22,7,1,6,3,11,1
54,6,3,5,1,21,1
60,5,1,4,3,16,1
2,7,6,5,5,1,1
8,5,5,4,3,3,1
10,4,3,2,2,3,1
16,7,1,5,2,8,1
20,5,2,4,0,6,1
38,4,0,5,2,14,1
40,5,2,4,4,10,1
2,7,6,5,5,1,1
16,5,5,4,3,7,1
20,7,1,5,2,10,1
22,4,3,5,5,7,1
28,5,5,6,3,8,1
34,5,2,3,1,12,1
36,3,1,1,2,9,1
46,1,2,3,3,14,1
56,3,3,2,5,16,1
60,2,5,0,4,16,1
62,0,4,2,5,16,1
70,2,5,4,4,19,1
72,4,4,3,6,18,1
78,3,6,5,7,21,1
84,5,7,3,6,22,1
